fecha_desaparicion;fecha_denuncia;fecha_conocimiento;zona;distrito;circuito;subcircuito;codigo_provincia;provincia;codigo_canton;canton;dias_solucion;latitud_desaparicion;longitud_desaparicion;sexo;nacionalidad;edad;rango_edad;etnia;fecha_localizacion;latitud_localizacion;longitud_localizacion;provincia_localizacion;situacion_actual;motivo_desaparicion;motivacion_desaparicion_observada;estado_desaparecido
12/12/2025;12/12/2025;12/12/2025;ZONA 9;LA DELICIA;COTOCOLLAO;COTOCOLLAO 1;17;PICHINCHA;1701;QUITO;0;-0,121581;-78,496196;HOMBRE;ECUADOR;12;ADOLESCENTES;MESTIZO/A;12/12/2025;-0,142144;-78,499265;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
12/12/2025;15/12/2025;15/12/2025;ZONA 9;LA DELICIA;COLINAS DEL NORTE;COLINAS DEL NORTE 3;17;PICHINCHA;1701;QUITO;10108800;-0,094641;-78,507425;HOMBRE;ECUADOR;15;ADOLESCENTES;MESTIZO/A;8/4/2026;-0,14237;-78,50021;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
12/12/2025;14/12/2025;14/12/2025;ZONA 9;QUITUMBE;QUITUMBE;QUITUMBE 1;17;PICHINCHA;1701;QUITO;777600;-0,30119;-78,535241;MUJER;ECUADOR;43;ADULTO;MESTIZO/A;21/12/2025;-0,441607;-78,674073;PICHINCHA;FALLECIDO;FALLECIDO;SIN_DATO;DESAPARICIÓN INVOLUNTARIA
12/12/2025;15/12/2025;18/12/2025;ZONA 9;QUITUMBE;CHILLOGALLO;CHILLOGALLO 3;17;PICHINCHA;1701;QUITO;1728000;-0,280602;-78,560231;MUJER;ECUADOR;14;ADOLESCENTES;MESTIZO/A;1/1/2026;-0,279229;-78,567956;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
11/12/2025;11/12/2025;11/12/2025;ZONA 9;EUGENIO ESPEJO;JIPIJAPA;JIPIJAPA 1;17;PICHINCHA;1701;QUITO;0;-0,165112;-78,476438;HOMBRE;ECUADOR;16;ADOLESCENTES;MESTIZO/A;11/12/2025;-0,142272;-78,500134;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
11/12/2025;12/12/2025;12/12/2025;ZONA 9;ELOY ALFARO - DMQ;SOLANDA;SOLANDA 3;17;PICHINCHA;1701;QUITO;172800;-0,267453;-78,535262;MUJER;ECUADOR;14;ADOLESCENTES;MESTIZO/A;13/12/2025;-0,253876;-78,526625;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
11/12/2025;12/12/2025;12/12/2025;ZONA 9;LA DELICIA;CARCELÉN;CARCELÉN 1;17;PICHINCHA;1701;QUITO;259200;-0,084857;-78,471709;HOMBRE;ECUADOR;32;ADULTO;MESTIZO/A;14/12/2025;-0,087268;-78,462487;PICHINCHA;ENCONTRADO;EXTRAVIADO - DISCAPACIDAD / ENFERMEDADES / TRASTORNOS;DISCAPACIDAD INTELECTUAL;EXTRAVÍO
11/12/2025;13/12/2025;13/12/2025;ZONA 9;MANUELA SÁENZ;MONJAS COLLACOTO;MONJAS COLLACOTO 3;17;PICHINCHA;1701;QUITO;604800;-0,237795;-78,496534;HOMBRE;ECUADOR;17;ADOLESCENTES;MESTIZO/A;18/12/2025;-0,142033;-78,49951;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
11/12/2025;15/12/2025;17/12/2025;ZONA 9;CALDERÓN;GUAYLLABAMBA;GUAYLLABAMBA 1;17;PICHINCHA;1701;QUITO;1382400;-0,06281;-78,349413;MUJER;ECUADOR;15;ADOLESCENTES;MESTIZO/A;27/12/2025;-0,111362;-78,438089;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
10/12/2025;11/12/2025;11/12/2025;ZONA 9;LOS CHILLOS;AMAGUAÑA CENTRO;AMAGUAÑA CENTRO 1;17;PICHINCHA;1701;QUITO;432000;-0,378757;-78,505847;MUJER;ECUADOR;13;ADOLESCENTES;MESTIZO/A;15/12/2025;-0,377084;-78,507564;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
10/12/2025;10/12/2025;10/12/2025;ZONA 9;ELOY ALFARO - DMQ;BARRIO NUEVO;BARRIO NUEVO 2;17;PICHINCHA;1701;QUITO;86400;-0,277689;-78,546775;HOMBRE;ECUADOR;41;ADULTO;MESTIZO/A;11/12/2025;-0,27465;-78,540451;PICHINCHA;ENCONTRADO;EXTRAVIADO - DISCAPACIDAD / ENFERMEDADES / TRASTORNOS;DISCAPACIDAD INTELECTUAL;EXTRAVÍO
10/12/2025;16/12/2025;27/12/2025;ZONA 9;TUMBACO;TUMBACO SUR;TUMBACO SUR 1;17;PICHINCHA;1701;QUITO;1987200;-0,214834;-78,416913;HOMBRE;ECUADOR;25;ADULTO;MESTIZO/A;2/1/2026;-0,209598;-78,397343;PICHINCHA;ENCONTRADO;EXTRAVIADO - DISCAPACIDAD / ENFERMEDADES / TRASTORNOS;DISCAPACIDAD INTELECTUAL;EXTRAVÍO
9/12/2025;12/12/2025;12/12/2025;ZONA 9;ELOY ALFARO - DMQ;CHIMBACALLE;CHIMBACALLE 2;17;PICHINCHA;1701;QUITO;10281600;-0,240687;-78,516313;MUJER;ECUADOR;17;ADOLESCENTES;MESTIZO/A;7/4/2026;-0,14237;-78,50021;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
9/12/2025;10/12/2025;10/12/2025;ZONA 9;QUITUMBE;CHILLOGALLO;CHILLOGALLO 6;17;PICHINCHA;1701;QUITO;172800;-0,284164;-78,591559;HOMBRE;ECUADOR;17;ADOLESCENTES;OTROS;11/12/2025;-0,471604;-76,986851;ORELLANA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
9/12/2025;12/12/2025;18/12/2025;ZONA 9;EUGENIO ESPEJO;JIPIJAPA;JIPIJAPA 2;17;PICHINCHA;1701;QUITO;777600;-0,15411;-78,469612;HOMBRE;ECUADOR;20;ADULTO;MESTIZO/A;18/12/2025;-0,142294;-78,499864;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
8/12/2025;9/12/2025;9/12/2025;ZONA 9;EUGENIO ESPEJO;UNIVERSITARIO;UNIVERSITARIO 2;17;PICHINCHA;1701;QUITO;259200;-0,200639;-78,507203;MUJER;ECUADOR;13;ADOLESCENTES;MESTIZO/A;11/12/2025;-0,142337;-78,50023;PICHINCHA;ENCONTRADO;CAUSAS SOCIALES;ALCOHOLISMO;DESAPARICIÓN VOLUNTARIA
8/12/2025;9/12/2025;9/12/2025;ZONA 9;QUITUMBE;TURUBAMBA;TURUBAMBA 3;17;PICHINCHA;1701;QUITO;259200;-0,328639;-78,546565;MUJER;ECUADOR;25;ADULTO;MESTIZO/A;11/12/2025;-0,328639;-78,546565;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
8/12/2025;12/12/2025;12/12/2025;ZONA 9;QUITUMBE;QUITUMBE;QUITUMBE 4;17;PICHINCHA;1701;QUITO;691200;-0,3312;-78,52555;HOMBRE;ECUADOR;67;ADULTO MAYOR;MESTIZO/A;16/12/2025;-0,244413;-78,541122;PICHINCHA;ENCONTRADO;EXTRAVIADO - AUSENCIA TEMPORAL;HOSPITALIZADO;EXTRAVÍO
7/12/2025;10/12/2025;11/12/2025;ZONA 9;CALDERÓN;CARAPUNGO;CARAPUNGO 3;17;PICHINCHA;1701;QUITO;691200;-0,094382;-78,453835;HOMBRE;ECUADOR;21;ADULTO;MESTIZO/A;15/12/2025;-0,142211;-78,500099;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
7/12/2025;8/12/2025;27/12/2025;ZONA 9;QUITUMBE;LAS CUADRAS;LAS CUADRAS 2;17;PICHINCHA;1701;QUITO;14169600;-0,290772;-78,545302;MUJER;ECUADOR;14;ADOLESCENTES;MESTIZO/A;20/5/2026;-0,886529;-77,794608;NAPO;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
6/12/2025;8/12/2025;8/12/2025;ZONA 9;EUGENIO ESPEJO;COCHAPAMBA;COCHAPAMBA 1;17;PICHINCHA;1701;QUITO;259200;-0,156962;-78,497051;MUJER;ECUADOR;16;ADOLESCENTES;MESTIZO/A;9/12/2025;-0,14237;-78,50021;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
6/12/2025;6/12/2025;6/12/2025;ZONA 9;EUGENIO ESPEJO;LA MARISCAL;LA MARISCAL 2;17;PICHINCHA;1701;QUITO;0;-0,202942;-78,495669;HOMBRE;ECUADOR;21;ADULTO;MESTIZO/A;6/12/2025;-0,092104;-78,43927;PICHINCHA;ENCONTRADO;CAUSAS SOCIALES;ALCOHOLISMO;DESAPARICIÓN VOLUNTARIA
6/12/2025;9/12/2025;9/12/2025;ZONA 9;EUGENIO ESPEJO;LA MARISCAL;LA MARISCAL 3;17;PICHINCHA;1701;QUITO;1123200;-0,203371;-78,490819;MUJER;ECUADOR;24;ADULTO;MESTIZO/A;19/12/2025;-0,08388;-78,430095;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
6/12/2025;11/12/2025;12/12/2025;ZONA 9;CALDERÓN;BICENTENARIO;BICENTENARIO 2;17;PICHINCHA;1701;QUITO;4579200;-0,081911;-78,436645;MUJER;ECUADOR;22;ADULTO;MESTIZO/A;28/1/2026;-1,467431;-77,998094;PASTAZA;ENCONTRADO;CAUSAS PERSONALES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
5/12/2025;6/12/2025;6/12/2025;ZONA 9;LOS CHILLOS;ALANGASÍ;ALANGASÍ 2;17;PICHINCHA;1701;QUITO;86400;-0,29589;-78,441835;HOMBRE;ECUADOR;26;ADULTO;MESTIZO/A;6/12/2025;-0,284248;-78,443557;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
5/12/2025;6/12/2025;6/12/2025;ZONA 9;EUGENIO ESPEJO;EL BOSQUE;EL BOSQUE 1;17;PICHINCHA;1701;QUITO;86400;-0,154677;-78,497119;HOMBRE;ECUADOR;26;ADULTO;MESTIZO/A;6/12/2025;-0,142298;-78,500297;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
5/12/2025;8/12/2025;8/12/2025;ZONA 9;CALDERÓN;BELLAVISTA DE CALDERÓN;BELLAVISTA DE CALDERÓN 1;17;PICHINCHA;1701;QUITO;518400;-0,058576;-78,424426;HOMBRE;ECUADOR;23;ADULTO;MESTIZO/A;11/12/2025;-0,142412;-78,500241;PICHINCHA;ENCONTRADO;CAUSAS SOCIALES;ALCOHOLISMO;DESAPARICIÓN VOLUNTARIA
5/12/2025;6/12/2025;6/12/2025;ZONA 9;EUGENIO ESPEJO;AEROPUERTO;AEROPUERTO 3;17;PICHINCHA;1701;QUITO;259200;-0,139848;-78,497134;HOMBRE;ECUADOR;29;ADULTO;MESTIZO/A;8/12/2025;-0,226994;-78,338772;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
5/12/2025;6/12/2025;6/12/2025;ZONA 9;CALDERÓN;LOS LLANOS;LOS LLANOS 2;17;PICHINCHA;1701;QUITO;4665600;-0,11413;-78,449548;MUJER;ECUADOR;17;ADOLESCENTES;MESTIZO/A;28/1/2026;-0,218908;-78,507168;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
4/12/2025;5/12/2025;5/12/2025;ZONA 9;MANUELA SÁENZ;PUENGASÍ;PUENGASÍ 4;17;PICHINCHA;1701;QUITO;259200;-0,24329;-78,489959;HOMBRE;ECUADOR;26;ADULTO;MESTIZO/A;7/12/2025;-0,142251;-78,500241;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
4/12/2025;5/12/2025;5/12/2025;ZONA 9;QUITUMBE;ECUATORIANA;ECUATORIANA 2;17;PICHINCHA;1701;QUITO;2332800;-0,299903;-78,569311;HOMBRE;ECUADOR;27;ADULTO;MESTIZO/A;31/12/2025;-0,237534;-78,538648;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
4/12/2025;8/12/2025;9/12/2025;ZONA 9;EUGENIO ESPEJO;LA MARISCAL;LA MARISCAL 5;17;PICHINCHA;1701;QUITO;2764800;-0,204267;-78,489173;MUJER;ECUADOR;16;ADOLESCENTES;MESTIZO/A;5/1/2026;-0,141962;-78,500025;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
4/12/2025;5/12/2025;5/12/2025;ZONA 9;LOS CHILLOS;ALANGASÍ;ALANGASÍ 2;17;PICHINCHA;1701;QUITO;10627200;-0,2868;-78,441933;HOMBRE;ECUADOR;15;ADOLESCENTES;MESTIZO/A;6/4/2026;-0,226134;-78,518773;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
3/12/2025;10/12/2025;12/12/2025;ZONA 9;LOS CHILLOS;ALANGASÍ;ALANGASÍ 1;17;PICHINCHA;1701;QUITO;864000;-0,29151;-78,425377;HOMBRE;ECUADOR;15;ADOLESCENTES;MESTIZO/A;13/12/2025;-0,290346;-78,420113;PICHINCHA;ENCONTRADO;VIOLENCIA;VIOLENCIA FÍSICA;DESAPARICIÓN VOLUNTARIA
3/12/2025;4/12/2025;4/12/2025;ZONA 9;ELOY ALFARO - DMQ;MENA;MENA 5;17;PICHINCHA;1701;QUITO;86400;-0,268756;-78,555066;MUJER;ECUADOR;16;ADOLESCENTES;MESTIZO/A;4/12/2025;-0,404405;-78,541568;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
3/12/2025;4/12/2025;4/12/2025;ZONA 9;ELOY ALFARO - DMQ;BARRIO NUEVO;BARRIO NUEVO 1;17;PICHINCHA;1701;QUITO;86400;-0,27054;-78,547645;HOMBRE;ECUADOR;22;ADULTO;MESTIZO/A;4/12/2025;-0,338711;-78,607761;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
3/12/2025;5/12/2025;5/12/2025;ZONA 9;LA DELICIA;COLINAS DEL NORTE;COLINAS DEL NORTE 1;17;PICHINCHA;1701;QUITO;172800;-0,131531;-78,558208;HOMBRE;ECUADOR;19;ADULTO;MESTIZO/A;5/12/2025;-0,139024;-78,501208;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
3/12/2025;21/1/2026;26/1/2026;ZONA 9;QUITUMBE;ECUATORIANA;ECUATORIANA 3;17;PICHINCHA;1701;QUITO;7344000;-0,310134;-78,56405;HOMBRE;ECUADOR;26;ADULTO;MESTIZO/A;26/2/2026;-0,28986;-78,564578;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
2/12/2025;3/12/2025;3/12/2025;ZONA 9;MANUELA SÁENZ;CENTRO HISTÓRICO;CENTRO HISTÓRICO 5;17;PICHINCHA;1701;QUITO;172800;-0,227196;-78,506271;MUJER;ECUADOR;15;ADOLESCENTES;MESTIZO/A;4/12/2025;-0,208787;-78,502536;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
2/12/2025;3/12/2025;3/12/2025;ZONA 9;ELOY ALFARO - DMQ;SOLANDA;SOLANDA 3;17;PICHINCHA;1701;QUITO;259200;-0,269492;-78,536624;HOMBRE;ECUADOR;55;ADULTO;MESTIZO/A;5/12/2025;-0,269464;-78,550937;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
2/12/2025;3/12/2025;3/12/2025;ZONA 9;ELOY ALFARO - DMQ;CHILIBULO;CHILIBULO 2;17;PICHINCHA;1701;QUITO;3024000;-0,250014;-78,540698;MUJER;ECUADOR;14;ADOLESCENTES;MESTIZO/A;6/1/2026;-0,239387;-78,54798;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
2/12/2025;4/12/2025;4/12/2025;ZONA 9;LA DELICIA;POMASQUI;POMASQUI 1;17;PICHINCHA;1701;QUITO;259200;-0,054998;-78,45538;HOMBRE;ECUADOR;84;ADULTO MAYOR;MESTIZO/A;5/12/2025;-0,340308;-79,477017;MANABI;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
2/12/2025;16/12/2025;16/12/2025;ZONA 9;EUGENIO ESPEJO;COCHAPAMBA;COCHAPAMBA 2;17;PICHINCHA;1701;QUITO;2160000;-0,149418;-78,506219;MUJER;ECUADOR;15;ADOLESCENTES;MESTIZO/A;27/12/2025;-0,147187;-78,501585;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
1/12/2025;1/12/2025;1/12/2025;ZONA 9;MANUELA SÁENZ;SAN JUAN;SAN JUAN 3;17;PICHINCHA;1701;QUITO;0;-0,21228;-78,512506;MUJER;ECUADOR;7;NIÑOS(AS);MESTIZO/A;1/12/2025;-0,21436;-78,509716;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
1/12/2025;2/12/2025;2/12/2025;ZONA 9;ELOY ALFARO - DMQ;FERROVIARIA;FERROVIARIA 3;17;PICHINCHA;1701;QUITO;691200;-0,256536;-78,510651;HOMBRE;ECUADOR;41;ADULTO;MESTIZO/A;9/12/2025;-0,444041;-77,034031;ORELLANA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
1/12/2025;1/12/2025;3/12/2025;ZONA 9;TUMBACO;TUMBACO;TUMBACO 1;17;PICHINCHA;1701;QUITO;86400;-0,199114;-78,413425;HOMBRE;ECUADOR;57;ADULTO;MESTIZO/A;2/12/2025;-0,293339;-78,535216;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
1/12/2025;2/12/2025;2/12/2025;ZONA 9;QUITUMBE;ECUATORIANA;ECUATORIANA 3;17;PICHINCHA;1701;QUITO;86400;-0,310113;-78,564994;MUJER;ECUADOR;89;ADULTO MAYOR;MESTIZO/A;2/12/2025;-0,309757;-78,562728;PICHINCHA;ENCONTRADO;EXTRAVIADO - DISCAPACIDAD / ENFERMEDADES / TRASTORNOS;DISCAPACIDAD INTELECTUAL;EXTRAVÍO
1/12/2025;1/12/2025;1/12/2025;ZONA 9;MANUELA SÁENZ;SAN JUAN;SAN JUAN 2;17;PICHINCHA;1701;QUITO;0;-0,214746;-78,508493;MUJER;ECUADOR;7;NIÑOS(AS);MESTIZO/A;1/12/2025;-0,214618;-78,507849;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
30/11/2025;30/11/2025;30/11/2025;ZONA 9;LA DELICIA;COTOCOLLAO;COTOCOLLAO 4;17;PICHINCHA;1701;QUITO;0;-0,107528;-78,500397;HOMBRE;ECUADOR;60;ADULTO;MESTIZO/A;30/11/2025;-0,142353;-78,50273;PICHINCHA;ENCONTRADO;EXTRAVIADO - DISCAPACIDAD / ENFERMEDADES / TRASTORNOS;DISCAPACIDAD PSICOSOCIAL;EXTRAVÍO
30/11/2025;30/11/2025;30/11/2025;ZONA 9;QUITUMBE;GUAMANÍ;GUAMANÍ 1;17;PICHINCHA;1701;QUITO;86400;-0,318933;-78,54957;HOMBRE;ECUADOR;12;ADOLESCENTES;MESTIZO/A;1/12/2025;-0,314953;-78,556834;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
30/11/2025;30/11/2025;30/11/2025;ZONA 9;ELOY ALFARO - DMQ;SOLANDA;SOLANDA 3;17;PICHINCHA;1701;QUITO;86400;-0,264563;-78,538393;HOMBRE;ECUADOR;27;ADULTO;MESTIZO/A;1/12/2025;-0,142353;-78,50273;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
30/11/2025;4/12/2025;9/12/2025;ZONA 9;QUITUMBE;CHILLOGALLO;CHILLOGALLO 5;17;PICHINCHA;1701;QUITO;3196800;-0,294636;-78,573077;HOMBRE;ECUADOR;47;ADULTO;MESTIZO/A;6/1/2026;-0,294636;-78,573109;PICHINCHA;ENCONTRADO;CAUSAS SOCIALES;ALCOHOLISMO;DESAPARICIÓN VOLUNTARIA
30/11/2025;3/12/2025;3/12/2025;ZONA 9;CALDERÓN;SAN JUAN DE CALDERÓN;SAN JUAN DE CALDERÓN 1;17;PICHINCHA;1701;QUITO;13046400;-0,063676;-78,429917;MUJER;ECUADOR;15;ADOLESCENTES;MESTIZO/A;30/4/2026;-0,067753;-78,4287;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
29/11/2025;1/12/2025;1/12/2025;ZONA 9;LA DELICIA;LA BOTA;LA BOTA 2;17;PICHINCHA;1701;QUITO;777600;-0,116697;-78,459534;HOMBRE;ECUADOR;14;ADOLESCENTES;AFRO;8/12/2025;-0,117098;-78,457281;PICHINCHA;ENCONTRADO;CAUSAS SOCIALES;GRUPOS DELICTIVOS ORGANIZADOS/GDOS/PANDILLAS/MAFIAS/CARTELES;DESAPARICIÓN INVOLUNTARIA
29/11/2025;21/4/2026;21/4/2026;ZONA 9;ELOY ALFARO - DMQ;CHIMBACALLE;CHIMBACALLE 3;17;PICHINCHA;1701;QUITO;12355200;-0,247396;-78,507274;MUJER;ECUADOR;15;ADOLESCENTES;MESTIZO/A;21/4/2026;-0,14209;-78,500219;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
29/11/2025;1/12/2025;1/12/2025;ZONA 9;ELOY ALFARO - DMQ;MAGDALENA;MAGDALENA 3;17;PICHINCHA;1701;QUITO;864000;-0,237823;-78,516499;MUJER;ECUADOR;15;ADOLESCENTES;MESTIZO/A;9/12/2025;-0,142337;-78,500423;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
29/11/2025;11/12/2025;12/12/2025;ZONA 9;MANUELA SÁENZ;SAN JUAN;SAN JUAN 4;17;PICHINCHA;1701;QUITO;1555200;-0,216019;-78,517007;MUJER;ECUADOR;14;ADOLESCENTES;MESTIZO/A;17/12/2025;-0,296963;-78,46415;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
29/11/2025;2/12/2025;9/12/2025;ZONA 9;CALDERÓN;BICENTENARIO;BICENTENARIO 2;17;PICHINCHA;1701;QUITO;864000;-0,064042;-78,45143;HOMBRE;ECUADOR;40;ADULTO;MESTIZO/A;9/12/2025;-0,142292;-78,500341;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
29/11/2025;1/12/2025;29/4/2026;ZONA 9;CALDERÓN;BICENTENARIO;BICENTENARIO 1;17;PICHINCHA;1701;QUITO;13219200;-0,061251;-78,452703;HOMBRE;ECUADOR;40;ADULTO;MESTIZO/A;1/5/2026;-0,142129;-78,49991;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
28/11/2025;29/11/2025;29/11/2025;ZONA 9;TUMBACO;VÍA LÁCTEA;VÍA LÁCTEA 1;17;PICHINCHA;1701;QUITO;86400;-0,201657;-78,431197;HOMBRE;ECUADOR;55;ADULTO;MESTIZO/A;29/11/2025;-0,177794;-78,511492;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
28/11/2025;8/12/2025;9/12/2025;ZONA 9;QUITUMBE;CHILLOGALLO;CHILLOGALLO 5;17;PICHINCHA;1701;QUITO;5097600;-0,285975;-78,564429;MUJER;ECUADOR;15;ADOLESCENTES;MESTIZO/A;26/1/2026;-3,559901;-80,4531;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
28/11/2025;28/11/2025;28/11/2025;ZONA 9;EUGENIO ESPEJO;AEROPUERTO;AEROPUERTO 2;17;PICHINCHA;1701;QUITO;86400;-0,135802;-78,492818;HOMBRE;ECUADOR;14;ADOLESCENTES;MESTIZO/A;29/11/2025;-0,098366;-78,519641;PICHINCHA;ENCONTRADO;CAUSAS ACADÉMICAS;ACADÉMICO/ESCOLAR (RENDIMIENTO);DESAPARICIÓN VOLUNTARIA
27/11/2025;2/12/2025;3/12/2025;ZONA 9;LA DELICIA;NONO;NONO 1;17;PICHINCHA;1701;QUITO;12182400;-0,078883;-78,575686;MUJER;COLOMBIA;14;ADOLESCENTES;MESTIZO/A;17/4/2026;-0,067361;-78,578444;PICHINCHA;ENCONTRADO;CAUSAS SOCIALES;GRUPOS DELICTIVOS ORGANIZADOS/GDOS/PANDILLAS/MAFIAS/CARTELES;DESAPARICIÓN INVOLUNTARIA
27/11/2025;27/11/2025;27/11/2025;ZONA 9;QUITUMBE;CHILLOGALLO;CHILLOGALLO 6;17;PICHINCHA;1701;QUITO;259200;-0,284164;-78,591559;MUJER;ECUADOR;18;ADULTO;MESTIZO/A;30/11/2025;-0,142455;-78,500176;PICHINCHA;ENCONTRADO;CAUSAS SOCIALES;ALCOHOLISMO;DESAPARICIÓN VOLUNTARIA
27/11/2025;27/11/2025;27/11/2025;ZONA 9;QUITUMBE;ECUATORIANA;ECUATORIANA 2;17;PICHINCHA;1701;QUITO;172800;-0,292144;-78,582603;MUJER;ECUADOR;12;ADOLESCENTES;MESTIZO/A;29/11/2025;-0,142353;-78,50273;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
